CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;EDAD_COCHE;COSTE_VENTA;km_anno;Mas_1_coche;Revisiones;Edad Cliente;Tiempo
CLI21217;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;5.76;3514;11549;0;6;38;0
CLI25926;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Autonomo;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;SI;No;NO;7.94;2061;13548;0;8;43;0
CLI28312;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Santa Cruz de Tenerife;SI;NO;SI;NA;NO DATA;No;NO;1.79;1501;0;0;1;63;0
CLI19358;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Malaga;SI;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;9.2;2685;15006;0;9;56;0
CLI4623;B;TIPO6;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;9.68;1365;0;0;6;65;0
CLI24344;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Alicante;NO;NO;NO;Alto;SI;No;NO;9.14;0;9435;0;4;29;0
CLI29354;H;TIPO7;FUEL 1;Media;A;Contado;CASADO;M;Empresa;Barcelona;SI;NO;SI;NA;NO DATA;Averia muy grave;SI;1.51;1976;0;1;1;32;4
CLI17414;B;TIPO1;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;NO;2.1;3130;0;0;2;25;0
CLI51198;I;TIPO7;FUEL 2;Media;A;Financiera Banco;SOLTERO;M;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;Averia leve;NO;4.63;0;25648;0;3;39;0
CLI44885;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Huelva;SI;NO;NO;Medio;SI;Averia muy grave;SI;3.78;3682;11393;1;3;48;8
CLI24375;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;8.68;408;10484;1;4;38;4
CLI52220;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Cadiz;SI;NO;SI;NA;NO DATA;Averia leve;NO;1.73;1829;0;0;1;68;0
CLI12736;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Murcia;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;6.01;3884;8079;0;3;55;0
CLI27704;H;TIPO7;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2.18;1317;0;0;1;60;0
CLI24886;A;TIPO1;FUEL 1;Baja;M;Contado;EN PAREJA;F;Funcionario;Murcia;NO;SI;NO;Alto;NO DATA;No;NO;6.78;1351;6970;0;6;57;0
CLI34813;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Alicante;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;9.47;0;19843;0;7;57;0
CLI13165;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;SI;NO;Medio-Bajo;SI;No;NO;5.05;2738;10628;0;4;54;0
CLI10909;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Murcia;NO;NO;NO;Medio-Bajo;SI;No;NO;7.51;1814;14083;0;5;57;0
CLI7950;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Orense;NO;NO;NO;NA;SI;Averia grave;NO;6.95;3790;16112;0;4;57;0
CLI38841;D;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Cordoba;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;4.18;6963;23352;0;2;52;0
CLI44464;I;TIPO7;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Vizcaya;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;4.1;1141;17329;0;4;51;0
CLI46430;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Valladolid;NO;NO;NO;Medio;SI;Averia muy grave;SI;3;1903;9711;0;1;42;0
CLI24711;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;7.93;2161;12362;0;6;31;0
CLI27443;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Las Palmas;NO;NO;NO;Medio;SI;No;NO;3.17;3148;9215;0;2;56;0
CLI23043;A;TIPO1;FUEL 2;Baja;M;Contado;CASADO;F;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;No;SI;7.34;2793;3632;0;7;37;0
CLI40087;D;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Sevilla;SI;NO;NO;Medio;SI;Averia muy grave;SI;3.7;3794;20029;0;2;54;0
CLI52108;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;1.93;1829;0;0;2;66;0
CLI53122;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Guipuzcua;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2.08;1903;0;0;1;68;0
CLI27180;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Las Palmas;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;4.13;3921;17058;0;4;62;0
CLI2345;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;NA;NO DATA;No;NO;1.6;3242;0;0;0;36;0
CLI23166;A;TIPO1;FUEL 2;Baja;M;Contado;SOLTERO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;9.51;0;9115;0;9;59;0
CLI50993;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;NA;NO DATA;No;NO;1.37;1903;0;0;1;21;0
CLI17259;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Baleares;SI;NO;SI;NA;NO DATA;No;NO;1.34;3954;0;0;0;41;0
CLI6287;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Lacoruna;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;9.34;2287;15972;0;9;39;0
CLI34282;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;8.91;1380;3179;1;5;49;4
CLI56688;I;TIPO7;FUEL 2;Alta;A;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;NO DATA;Averia leve;NO;1.87;2727;0;0;0;43;0
CLI4814;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;8.43;5658;14436;0;5;60;0
CLI6772;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Lacoruna;NO;NO;NO;Alto;SI;Averia grave;NO;8.45;5965;18359;0;9;37;0
CLI13945;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;3.92;1750;21429;1;2;55;8
CLI41472;D;TIPO8;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Pontevedra;SI;NO;NO;Alto;SI;Averia muy grave;SI;3.36;4822;19591;1;2;41;10
CLI52630;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;F;Empresa;Cantabria;NO;NO;NO;Alto;NO DATA;No;NO;2.21;1829;0;0;2;53;0
CLI57230;E;TIPO2;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Barcelona;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;7.93;1317;6202;0;6;49;0
CLI12084;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Asturias;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;7.09;1200;18351;0;7;48;0
CLI26262;A;TIPO1;FUEL 1;Baja;M;Financiera Banco;SOLTERO;M;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;SI;No;SI;7.18;1535;12685;0;7;37;0
CLI37936;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Salamanca;NO;NO;NO;Alto;NO DATA;No;NO;6.37;2548;10054;1;6;57;6
CLI37309;D;TIPO1;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Barcelona;NO;SI;NO;Medio;NO DATA;No;NO;8.43;0;8918;0;8;42;0
CLI33063;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Vizcaya;NO;NO;NO;Alto;SI;Averia muy grave;SI;4.84;4028;10218;1;4;54;8
CLI54607;I;TIPO7;FUEL 2;Media;M;Contado;EN PAREJA;M;Empresa;Vizcaya;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;4.9;0;17341;0;2;62;0
CLI17894;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;9.35;2576;13245;1;9;50;7
CLI3383;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Granada;NO;NO;NO;NA;NO DATA;No;NO;1.31;2585;0;0;0;43;0
CLI32328;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;F;Empresa;Granada;NO;SI;NO;Medio;NO DATA;Averia leve;NO;6.51;828;4507;1;5;46;3
CLI37882;D;TIPO6;FUEL 1;Alta;A;Contado;CASADO;F;Empresa;Guipuzcua;SI;NO;NO;Medio;NO DATA;No;NO;7.31;2057;14258;0;4;46;0
CLI29457;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Baleares;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2.27;2085;19052;0;1;56;0
CLI50702;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;NA;NO DATA;No;NO;1.25;2648;0;0;1;41;0
CLI56235;I;TIPO7;FUEL 2;Alta;A;Contado;EN PAREJA;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia muy grave;SI;3.44;2749;11316;1;3;44;7
CLI57653;E;TIPO2;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;3.34;5051;12231;1;2;49;9
CLI57735;E;TIPO2;FUEL 1;Alta;M;Contado;EN PAREJA;M;Empresa;Vizcaya;NO;NO;NO;Alto;SI;No;NO;1.85;1465;25650;1;1;42;8
CLI33283;D;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Funcionario;Albacete;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;8.78;0;14721;1;7;59;5
CLI51919;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;2.45;1829;17616;0;2;53;0
CLI582;A;TIPO1;FUEL 1;Baja;M;Otros;SOLTERO;M;Empresa;Huelva;NO;NO;NO;Alto;NO DATA;No;NO;1.86;1590;0;1;2;30;3
CLI38202;D;TIPO1;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Ciudad Real;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;7.2;3027;12047;0;7;62;0
CLI27602;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Cadiz;SI;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;2;3878;0;1;0;27;5
CLI40112;D;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Valencia;SI;NO;NO;Alto;SI;Averia leve;NO;3.48;4479;19904;1;1;42;10
CLI28182;H;TIPO7;FUEL 1;Media;M;Financiera Marca;SOLTERO;F;Empresa;Lacoruna;SI;NO;SI;Medio;NO DATA;No;NO;1.81;1317;0;1;1;41;3
CLI57663;E;TIPO2;FUEL 1;Media;M;Contado;OTROS;M;Empresa;Malaga;SI;NO;NO;Alto;SI;Averia grave;NO;2.79;5051;36151;1;1;41;7
CLI8809;B;TIPO1;FUEL 2;Media;M;Contado;OTROS;F;Empresa;La Rioja;NO;NO;NO;Medio;SI;No;NO;8.18;1713;27105;0;4;48;0
CLI37393;D;TIPO1;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;Averia grave;NO;9.63;0;14479;0;6;61;0
CLI44152;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Lacoruna;NO;NO;NO;Alto;NO DATA;Averia grave;NO;4.52;1141;24270;1;4;41;8
CLI5072;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Zaragoza;NO;NO;NO;Alto;NO DATA;No;NO;9.69;1098;0;0;5;59;0
CLI56502;I;TIPO7;FUEL 2;Alta;A;Contado;CASADO;M;Empresa;Gerona;NO;NO;NO;Alto;SI;Averia muy grave;SI;2.34;1829;28687;0;2;54;0
CLI9066;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Gerona;SI;NO;NO;Alto;SI;No;NO;7.8;2382;39384;1;2;61;5
CLI14624;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Lacoruna;SI;NO;NO;NA;SI;No;NO;3.85;3453;9283;1;3;37;7
CLI1929;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;2.54;2118;9503;0;2;58;0
CLI51699;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;M;Empresa;Baleares;SI;NO;NO;Alto;SI;No;NO;2.99;1829;11403;0;2;49;0
CLI8180;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Murcia;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;8.01;1684;21192;0;7;48;0
CLI46065;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;2.79;5026;13078;1;1;55;9
CLI44698;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia muy grave;SI;3.91;1903;17851;1;3;39;7
CLI25708;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Zaragoza;NO;NO;NO;Alto;NO DATA;No;NO;8.18;1233;2636;1;6;59;3
CLI55297;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Cantabria;NO;NO;NO;Medio;SI;Averia muy grave;SI;2.25;2743;39433;1;1;44;5
CLI461;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Sevilla;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2.17;2015;0;0;1;20;0
CLI8510;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Gerona;NO;SI;NO;Alto;NO DATA;No;NO;7.41;1373;5065;1;4;42;4
CLI21293;C;TIPO4;FUEL 2;Media;M;Financiera Banco;EN PAREJA;F;Empresa;Barcelona;NO;NO;NO;Medio;SI;Averia muy grave;SI;5.32;3527;20152;1;2;63;9
CLI11980;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Lacoruna;NO;SI;NO;Medio;NO DATA;Averia leve;NO;7.6;1888;17353;0;4;61;0
CLI1742;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Asturias;SI;NO;NO;Medio-Bajo;SI;No;NO;2.45;2464;13531;0;1;39;0
CLI41332;D;TIPO8;FUEL 2;Media;M;Contado;SOLTERO;M;Funcionario;Las Palmas;NO;SI;NO;Medio-Bajo;SI;Averia grave;NO;3.58;6326;19434;0;2;28;0
CLI34903;D;TIPO1;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;8.29;1748;18444;1;8;57;7
CLI57033;I;TIPO7;FUEL 1;Alta;A;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;SI;Medio-Bajo;SI;No;NO;2.21;1829;12698;0;2;41;0
CLI21123;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Autonomo;Alicante;NO;NO;NO;NA;SI;Averia grave;NO;5.82;3014;6083;0;4;62;0
CLI51946;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;M;Empresa;Cadiz;NO;NO;NO;Medio;SI;No;NO;2.35;1829;8629;0;2;45;0
CLI29470;H;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Almeria;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2.31;1369;0;0;2;35;0
CLI10450;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Alava;NO;NO;NO;Medio;SI;No;NO;8.03;1684;6663;0;7;58;0
CLI31753;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;NA;SI;Averia muy grave;SI;6.93;0;16456;0;5;58;0
CLI50171;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Almeria;NO;NO;SI;NA;NO DATA;Averia leve;NO;1.49;2648;0;0;0;68;0
CLI58036;G;TIPO5;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Cuenca;NO;NO;NO;Medio-Bajo;SI;No;NO;9.47;2767;5708;0;6;60;0
CLI43791;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Pontevedra;SI;NO;NO;NA;SI;Averia grave;SI;5.09;828;16241;1;4;43;6
CLI44460;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Guipuzcua;SI;NO;NO;Alto;SI;Averia grave;NO;4.1;1141;13569;0;2;49;0
CLI49661;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Alicante;NO;NO;SI;NA;NO DATA;No;SI;1.91;2648;0;0;1;58;0
CLI16535;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;2.81;2510;0;0;2;48;0
CLI40516;D;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;NO;NO;SI;NA;NO DATA;No;NO;1.51;6431;0;0;0;26;0
CLI50530;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Castellon;NO;NO;SI;NA;NO DATA;No;NO;1.49;2648;0;0;1;49;0
CLI7185;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;La Rioja;NO;NO;NO;Medio;SI;No;NO;9.1;5639;12429;1;9;46;10
CLI5637;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Valencia;SI;NO;NO;Medio;SI;Averia grave;SI;9.26;3575;18089;0;6;42;0
CLI22635;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Baleares;NO;NO;NO;Medio;SI;Averia muy grave;SI;6.28;5330;2838;0;4;42;0
CLI46252;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;No;NO;3.1;2799;7994;0;1;45;0
CLI51381;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;F;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia grave;SI;3.84;3571;24650;1;4;53;10
CLI14971;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;2.9;2464;15228;0;2;46;0
CLI35970;D;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Ciudad Real;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;9.16;0;13167;0;7;40;0
CLI28726;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Zaragoza;SI;NO;SI;NA;NO DATA;No;NO;1.54;1317;0;0;1;69;0
CLI57598;E;TIPO2;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Cadiz;NO;NO;NO;NA;SI;No;NO;4.13;3518;1638;0;2;52;0
CLI30848;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Guadalajara;NO;NO;NO;Alto;NO DATA;Averia leve;NO;7.78;732;10171;1;7;48;4
CLI17984;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;Alto;SI;Averia muy grave;SI;7.62;3362;11990;0;3;39;0
CLI46280;I;TIPO7;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Almeria;NO;NO;NO;Medio;SI;Averia muy grave;SI;3.11;1903;11256;0;2;54;0
CLI44210;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Alava;NO;SI;NO;Alto;SI;Averia muy grave;SI;4.15;1141;18456;0;2;61;0
CLI52019;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Guipuzcua;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;1.99;4918;0;1;1;34;6
CLI47549;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;2.48;1903;20580;0;1;53;0
CLI8461;B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Murcia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;7.16;1752;7452;0;6;37;0
CLI41876;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Zaragoza;NO;NO;SI;NA;NO DATA;No;NO;1.68;6431;0;0;1;55;0
CLI58039;G;TIPO5;FUEL 2;Media;M;Contado;CASADO;M;Autonomo;Ciudad Real;SI;NO;NO;Medio-Bajo;SI;No;SI;9.27;3784;54031;0;2;43;0
CLI38995;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Lugo;NO;NO;NO;NA;NO DATA;Averia muy grave;SI;5.32;4497;22170;0;5;55;0
CLI44022;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;4.67;0;24628;0;2;41;0
CLI29456;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Autonomo;Teruel;SI;NO;SI;Alto;NO DATA;No;NO;2.17;1369;0;1;2;65;3
CLI49690;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;NO;NO;SI;Medio;NO DATA;No;NO;1.89;2648;0;0;1;22;0
CLI42590;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Alava;NO;SI;NO;Medio;SI;Averia grave;NO;4.3;1098;12797;0;4;57;0
CLI20789;C;TIPO4;FUEL 1;Media;M;Otros;CASADO;M;Funcionario;Vizcaya;NO;SI;NO;NA;SI;No;NO;4.17;5049;18646;0;3;45;0
CLI11914;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Otros;NO DATA;Averia grave;NO;7.68;1525;14004;0;5;44;0
CLI5833;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Funcionario;Cadiz;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;9.67;2156;2745;0;6;43;0
CLI13886;B;TIPO1;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;NO;SI;NO;NA;SI;No;NO;4.23;5548;14088;0;3;55;0
CLI1227;A;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;2.12;1376;0;1;1;32;3
CLI2214;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;1.93;1750;0;1;1;39;3
CLI14340;B;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia leve;NO;3.81;3453;14168;1;2;53;8
CLI48935;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Granada;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2.02;1903;0;0;1;61;0
CLI7104;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;8.83;3207;24966;0;4;54;0
CLI57797;E;TIPO2;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;SI;NA;NO DATA;No;NO;1.37;2197;0;1;1;54;4
CLI27324;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Las Palmas;SI;NO;NO;Alto;NO DATA;No;NO;3.64;6710;0;1;2;32;8
CLI42143;D;TIPO8;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Lacoruna;NO;NO;SI;NA;NO DATA;No;NO;1.6;4751;0;0;0;66;0
CLI44009;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;Averia grave;SI;4.63;828;23729;1;3;47;7
CLI20856;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Autonomo;Burgos;SI;NO;NO;Alto;SI;Averia grave;NO;3.34;5049;22990;0;2;49;0
CLI45980;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Autonomo;Valencia;SI;NO;SI;Alto;SI;Averia muy grave;SI;2.98;3743;22666;0;1;59;0
CLI19366;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Malaga;SI;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;9.59;2190;29219;0;7;57;0
CLI9925;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Gerona;SI;NO;NO;Medio-Bajo;SI;No;SI;6.6;1871;6206;0;4;41;0
CLI48390;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Funcionario;Barcelona;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2.21;2799;0;0;2;61;0
CLI19831;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Vizcaya;NO;NO;NO;Medio-Bajo;NO DATA;No;SI;8.56;5360;36449;0;6;37;0
CLI49673;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alicante;NO;NO;NO;NA;NO DATA;No;NO;1.53;1903;0;0;0;66;0
CLI41209;D;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Vizcaya;NO;NO;SI;NA;NO DATA;Averia grave;SI;1.63;4751;0;0;1;32;0
CLI4450;B;TIPO6;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Baleares;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;8.6;8399;14151;1;6;44;8
CLI31101;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;7.44;732;17685;0;4;38;0
CLI21640;C;TIPO4;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio;SI;No;NO;3.17;5927;19385;0;2;42;0
