PRODUCTO;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;COSTE_VENTA;km_anno;Revisiones;Edad Cliente;Mas_1_coche_Pred
I;FUEL 2;Media;A;Financiera Marca;1;1;Autonomo;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;3265;7503;3;56;0
I;FUEL 2;Media;A;Contado;0;0;Empresa;Barcelona;NO;NO;NO;Medio;SI;Averia muy grave;SI;2048;22414;1;62;0
I;FUEL 2;Media;A;Financiera Marca;1;1;Funcionario;Lugo;SI;NO;NO;Alto;SI;Averia grave;NO;3054;19846;3;48;0
I;FUEL 2;Media;A;Contado;1;1;Empresa;Lacoruna;NO;SI;NO;Alto;SI;Averia muy grave;SI;2048;18527;2;50;0
I;FUEL 2;Media;A;Otros;1;1;Empresa;Sevilla;NO;NO;NO;;SI;Averia leve;NO;2048;20422;2;46;0
I;FUEL 2;Media;A;Financiera Marca;1;1;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia grave;NO;3054;22512;1;41;0
I;FUEL 2;Media;A;Contado;1;1;Empresa;Alava;NO;NO;NO;Medio;SI;Averia muy grave;SI;2048;15407;3;49;0
I;FUEL 2;Media;A;Otros;1;1;Empresa;Malaga;NO;NO;NO;Medio;SI;Averia grave;NO;2048;9571;2;39;1
I;FUEL 2;Media;A;Otros;1;1;Empresa;Vizcaya;NO;NO;NO;Medio;SI;Averia muy grave;SI;2048;7384;2;52;0
I;FUEL 2;Media;A;Contado;1;0;Empresa;Sevilla;NO;NO;NO;Medio;NO DATA;No;NO;2048;0;1;31;0
I;FUEL 2;Media;A;Financiera Marca;1;1;Empresa;Lerida;SI;NO;SI;Medio-Bajo;NO DATA;No;NO;2048;0;1;28;1
I;FUEL 2;Media;A;Financiera Marca;0;0;Funcionario;Guipuzcua;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;3054;0;1;63;0
I;FUEL 2;Media;A;Financiera Marca;1;1;Empresa;Guipuzcua;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;2883;0;1;56;1
I;FUEL 2;Media;A;Financiera Marca;1;1;Empresa;Huesca;NO;NO;SI;;NO DATA;No;NO;2883;0;1;52;1
I;FUEL 2;Media;A;Financiera Marca;1;1;Empresa;Pontevedra;SI;NO;SI;;NO DATA;No;NO;2048;0;1;43;0
I;FUEL 2;Media;A;Financiera Marca;1;1;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2883;0;0;60;0
I;FUEL 2;Media;A;Contado;1;1;Empresa;Ciudad Real;NO;NO;NO;;NO DATA;No;NO;2048;0;0;39;0
I;FUEL 2;Media;A;Contado;1;1;Empresa;Valencia;NO;NO;NO;;NO DATA;No;NO;2048;0;1;62;1
I;FUEL 2;Media;A;Financiera Marca;1;1;Empresa;Castellon;NO;NO;SI;;NO DATA;No;NO;2883;0;1;30;1
I;FUEL 2;Media;A;Financiera Marca;1;0;Empresa;Huesca;NO;NO;SI;;NO DATA;No;NO;2883;0;0;22;1
I;FUEL 1;Alta;M;Otros;1;1;Empresa;Alicante;NO;NO;NO;Medio-Bajo;SI;No;SI;2048;21754;2;21;0
I;FUEL 1;Alta;M;Otros;1;1;Empresa;Guipuzcua;NO;NO;NO;Medio-Bajo;SI;No;NO;2048;17852;1;50;0
I;FUEL 1;Alta;M;Financiera Marca;1;1;Empresa;Barcelona;SI;NO;NO;Medio;SI;No;NO;3466;12220;2;37;1
I;FUEL 1;Alta;M;Otros;1;0;Empresa;Zaragoza;NO;NO;NO;Medio;SI;No;NO;2048;8250;2;55;0
I;FUEL 1;Alta;M;Contado;1;1;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;SI;4000;12616;1;60;0
I;FUEL 1;Alta;M;Otros;1;1;Empresa;Valladolid;NO;NO;NO;Alto;SI;No;NO;2048;15334;2;45;0
I;FUEL 1;Alta;M;Otros;1;0;Empresa;Malaga;NO;NO;NO;Medio;SI;No;NO;2048;11959;1;50;0
I;FUEL 1;Alta;M;Contado;1;0;Funcionario;Almeria;SI;NO;NO;Alto;SI;Averia muy grave;SI;4000;13045;1;41;0
I;FUEL 1;Alta;M;Financiera Marca;1;1;Empresa;Vizcaya;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3054;9238;2;45;0
I;FUEL 1;Alta;M;Financiera Marca;0;1;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;4581;30776;0;50;1
I;FUEL 1;Alta;M;Financiera Marca;0;1;Empresa;Barcelona;SI;NO;SI;Medio;SI;No;NO;2048;16059;2;54;0
I;FUEL 1;Alta;M;Contado;1;1;Empresa;Malaga;NO;NO;NO;Medio;SI;No;NO;2048;19830;2;64;0
I;FUEL 1;Alta;M;Contado;1;1;Empresa;Zaragoza;SI;NO;NO;Medio;SI;No;NO;2048;11362;2;40;0
I;FUEL 1;Alta;M;Financiera Marca;1;1;Empresa;Vizcaya;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;3054;0;1;34;0
I;FUEL 1;Alta;M;Contado;0;0;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;2048;0;1;64;0
I;FUEL 1;Alta;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2048;0;0;60;0
I;FUEL 1;Alta;M;Financiera Marca;1;1;Empresa;Madrid;SI;NO;SI;Medio;NO DATA;No;NO;2048;0;1;59;0
I;FUEL 1;Alta;M;Otros;1;1;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;2048;0;1;31;0
I;FUEL 1;Alta;M;Financiera Marca;1;1;Empresa;Barcelona;SI;NO;NO;Medio;NO DATA;No;NO;5508;0;0;33;0
I;FUEL 1;Alta;M;Otros;1;1;Empresa;Guipuzcua;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2048;0;1;30;0
I;FUEL 1;Alta;M;Contado;1;1;Funcionario;Leon;NO;NO;NO;;NO DATA;No;SI;2048;0;1;70;0
I;FUEL 1;Alta;M;Contado;1;0;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;2048;0;2;68;0
I;FUEL 1;Alta;M;Financiera Marca;1;1;Empresa;Zaragoza;NO;NO;SI;Medio;NO DATA;No;NO;2883;0;2;49;1
I;FUEL 1;Alta;M;Financiera Marca;1;0;Empresa;Santa Cruz de Tenerife;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;3089;0;1;65;0
I;FUEL 1;Alta;M;Financiera Marca;1;1;Empresa;Guipuzcua;NO;NO;SI;;NO DATA;No;NO;2883;0;1;67;1
I;FUEL 1;Alta;M;Financiera Marca;1;1;Empresa;Santa Cruz de Tenerife;NO;NO;SI;;NO DATA;No;SI;3089;0;0;40;0
I;FUEL 1;Alta;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;2048;0;1;48;0
I;FUEL 1;Alta;M;Financiera Marca;1;0;Empresa;Tarragona;NO;NO;SI;Medio;NO DATA;No;NO;2883;0;1;66;1
I;FUEL 1;Alta;M;Contado;0;1;Empresa;Valencia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2048;0;0;70;0
I;FUEL 1;Alta;M;Financiera Marca;1;0;Empresa;Guipuzcua;NO;NO;SI;Alto;NO DATA;No;NO;2883;0;0;51;1
I;FUEL 1;Alta;M;Contado;1;1;Empresa;Malaga;SI;NO;NO;Medio;NO DATA;No;NO;2048;0;1;32;0
I;FUEL 1;Alta;M;Financiera Marca;1;1;Empresa;Lacoruna;NO;NO;SI;;NO DATA;No;NO;2883;0;2;51;1
I;FUEL 1;Alta;M;Contado;1;1;Empresa;Asturias;NO;NO;NO;;NO DATA;No;NO;2048;0;1;29;0
I;FUEL 1;Alta;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;2048;0;1;70;0
I;FUEL 1;Alta;M;Financiera Marca;1;0;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;2048;0;1;68;0
I;FUEL 1;Alta;M;Financiera Marca;1;1;Empresa;Zaragoza;NO;NO;SI;;NO DATA;No;NO;2883;0;1;27;1
I;FUEL 1;Alta;M;Financiera Marca;1;1;Empresa;Guipuzcua;NO;NO;SI;;NO DATA;No;NO;2883;0;1;27;1
I;FUEL 1;Alta;M;Contado;1;1;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;SI;3072;0;1;48;0
I;FUEL 1;Alta;M;Contado;1;1;Empresa;Baleares;SI;NO;NO;;NO DATA;No;NO;2048;0;0;68;0
I;FUEL 1;Alta;M;Financiera Marca;1;0;Empresa;Baleares;SI;NO;SI;;NO DATA;No;NO;2048;0;1;23;0
I;FUEL 1;Alta;M;Contado;1;0;Empresa;Barcelona;NO;NO;NO;;NO DATA;No;NO;2048;0;1;67;0
I;FUEL 1;Alta;M;Financiera Marca;1;1;Empresa;Ciudad Real;NO;NO;SI;;NO DATA;No;SI;3072;0;1;65;0
I;FUEL 1;Alta;M;Financiera Marca;1;0;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;2048;0;0;71;0
I;FUEL 1;Alta;M;Financiera Marca;0;1;Empresa;Burgos;NO;NO;SI;;NO DATA;No;NO;3398;0;1;42;0
I;FUEL 1;Alta;M;Contado;1;1;Empresa;Sevilla;SI;NO;NO;;NO DATA;No;NO;2048;0;1;41;0
I;FUEL 1;Alta;M;Financiera Marca;1;1;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;2883;0;1;55;1
I;FUEL 1;Alta;A;Financiera Banco;1;1;Empresa;Barcelona;NO;SI;NO;Otros;NO DATA;Averia muy grave;SI;841;10672;4;62;0
I;FUEL 1;Alta;A;Contado;1;1;Empresa;Zaragoza;SI;SI;NO;Alto;SI;Averia grave;SI;841;26593;2;60;1
I;FUEL 2;Media;M;Contado;0;0;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia leve;NO;0;24381;4;51;0
I;FUEL 2;Media;M;Contado;1;1;Empresa;Lerida;SI;NO;NO;Alto;SI;Averia muy grave;SI;1230;15574;4;52;0
I;FUEL 2;Media;M;Otros;1;0;Empresa;Zaragoza;NO;NO;NO;Alto;SI;Averia muy grave;SI;1230;15787;4;39;0
I;FUEL 2;Media;M;Financiera Marca;1;1;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia grave;SI;4596;20047;4;59;0
I;FUEL 2;Media;M;Otros;1;1;Empresa;Vizcaya;NO;NO;NO;Alto;SI;Averia muy grave;SI;2048;24215;3;54;1
I;FUEL 2;Media;M;Financiera Marca;1;1;Empresa;Zaragoza;SI;NO;NO;Medio;SI;Averia leve;NO;3054;18872;1;48;0
I;FUEL 2;Media;M;Financiera Marca;1;1;Autonomo;Sevilla;SI;NO;SI;Medio-Bajo;SI;Averia muy grave;SI;2048;19958;2;40;0
I;FUEL 2;Media;M;Financiera Marca;1;0;Empresa;Vizcaya;SI;NO;NO;Medio;SI;Averia muy grave;SI;3054;14815;2;61;0
I;FUEL 2;Media;M;Contado;1;1;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia leve;NO;2048;17887;2;37;0
I;FUEL 2;Media;M;Otros;1;1;Empresa;Zaragoza;NO;NO;NO;Medio;SI;Averia leve;NO;2048;11865;3;47;0
I;FUEL 2;Media;M;Contado;1;1;Autonomo;Lugo;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2048;17868;2;52;0
I;FUEL 2;Media;M;Financiera Banco;1;1;Empresa;Huelva;NO;SI;NO;Medio-Bajo;SI;Averia muy grave;SI;2048;10747;2;42;0
I;FUEL 2;Media;M;Otros;1;1;Empresa;Asturias;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;2048;12069;2;60;0
I;FUEL 2;Media;M;Financiera Marca;1;0;Autonomo;Madrid;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;4581;34157;4;40;1
I;FUEL 2;Media;M;Financiera Marca;0;0;Funcionario;Malaga;SI;NO;NO;Alto;SI;Averia leve;NO;3054;27188;1;45;0
I;FUEL 2;Media;M;Financiera Marca;1;1;Empresa;Navarra;SI;NO;SI;Medio;SI;No;NO;2048;20613;2;60;0
I;FUEL 2;Media;M;Financiera Marca;1;0;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;4581;107229;2;47;1
I;FUEL 2;Media;M;Contado;1;1;Empresa;Asturias;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2048;0;2;43;0
I;FUEL 2;Media;M;Financiera Marca;1;1;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;3054;18695;2;62;0
I;FUEL 2;Media;M;Contado;1;1;Empresa;Lerida;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2048;0;2;43;0
I;FUEL 2;Media;M;Financiera Marca;1;1;Empresa;Alava;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;3054;0;1;65;0
I;FUEL 2;Media;M;Otros;1;0;Empresa;Valencia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2048;0;2;68;0
I;FUEL 2;Media;M;Financiera Marca;1;0;Empresa;Valladolid;NO;NO;SI;;NO DATA;No;NO;2883;0;0;28;1
I;FUEL 2;Media;M;Otros;1;1;Empresa;Guipuzcua;NO;NO;NO;;NO DATA;No;NO;2048;0;1;68;0
I;FUEL 2;Media;M;Contado;1;1;Empresa;Alicante;NO;NO;NO;;NO DATA;No;NO;2048;0;1;68;0
I;FUEL 2;Media;M;Financiera Marca;1;1;Empresa;Alava;SI;NO;SI;;NO DATA;No;NO;2048;0;1;68;0
I;FUEL 2;Media;M;Contado;1;1;Empresa;Cantabria;NO;NO;NO;;NO DATA;No;NO;2048;0;1;44;0
I;FUEL 2;Media;A;Contado;1;0;Empresa;Baleares;SI;SI;NO;Alto;SI;Averia muy grave;SI;0;8926;4;46;0
I;FUEL 2;Media;A;Contado;1;1;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;1230;14366;3;56;0
I;FUEL 2;Media;A;Contado;1;1;Empresa;Palencia;SI;NO;NO;Medio-Bajo;SI;Averia leve;SI;1846;38909;2;42;1
I;FUEL 2;Media;A;Contado;1;0;Empresa;Albacete;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;1230;13789;3;49;0
I;FUEL 2;Media;A;Financiera Marca;1;1;Empresa;Sevilla;NO;NO;NO;Medio;SI;Averia grave;SI;2446;20024;4;46;0
I;FUEL 2;Media;A;Financiera Marca;1;0;Empresa;Melilla;SI;NO;NO;;SI;Averia grave;NO;4897;32623;0;62;1
I;FUEL 2;Media;A;Contado;1;1;Empresa;Malaga;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2048;0;1;35;0
I;FUEL 2;Media;A;Financiera Marca;0;1;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;2048;0;1;61;0
I;FUEL 2;Media;A;Contado;1;1;Empresa;Jaen;NO;NO;NO;;NO DATA;No;NO;2048;0;0;68;0
I;FUEL 2;Alta;A;Contado;1;1;Empresa;Barcelona;SI;SI;NO;Alto;SI;Averia muy grave;SI;0;8011;4;38;0
I;FUEL 2;Alta;A;Financiera Banco;1;1;Empresa;Valladolid;NO;NO;NO;Alto;NO DATA;Averia grave;NO;1230;17917;4;55;0
I;FUEL 2;Alta;A;Contado;1;1;Empresa;Tarragona;NO;SI;NO;Medio-Bajo;SI;Averia muy grave;SI;2773;15205;2;51;0
I;FUEL 2;Alta;A;Financiera Marca;1;1;Empresa;Las Palmas;SI;NO;NO;;SI;Averia grave;SI;3265;14269;2;39;0
I;FUEL 2;Alta;A;Contado;1;1;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia leve;NO;2048;8209;1;55;0
I;FUEL 2;Alta;A;Contado;1;1;Empresa;Valencia;SI;NO;NO;Alto;NO DATA;Averia grave;NO;2048;0;2;60;0
I;FUEL 2;Alta;A;Financiera Marca;1;1;Empresa;Barcelona;SI;NO;SI;Medio-Bajo;SI;Averia muy grave;SI;2048;16710;2;57;0
I;FUEL 2;Alta;A;Financiera Marca;0;1;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia leve;NO;5508;22020;2;46;1
I;FUEL 2;Alta;A;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Alto;SI;No;NO;2048;8937;1;49;1
I;FUEL 2;Alta;A;Financiera Marca;1;1;Empresa;Valencia;SI;NO;NO;Medio;SI;No;NO;3054;10481;1;38;0
I;FUEL 2;Alta;A;Contado;1;0;Empresa;Granada;NO;NO;NO;Medio;NO DATA;No;NO;2048;0;2;62;0
I;FUEL 2;Alta;A;Contado;1;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;2048;0;1;48;0
I;FUEL 2;Alta;A;Financiera Marca;1;1;Empresa;Valencia;NO;NO;SI;Medio;NO DATA;No;NO;2883;0;1;48;1
I;FUEL 2;Alta;A;Contado;1;1;Empresa;Vizcaya;NO;NO;NO;;NO DATA;Averia grave;NO;2048;0;0;62;0
I;FUEL 2;Alta;A;Contado;1;1;Autonomo;Leon;NO;NO;NO;Medio;SI;No;SI;3072;45251;2;51;1
I;FUEL 2;Alta;A;Contado;1;1;Empresa;Valencia;SI;NO;NO;;NO DATA;No;NO;2048;0;0;34;0
I;FUEL 2;Alta;A;Financiera Marca;1;1;Empresa;Navarra;SI;NO;SI;;NO DATA;No;NO;2048;0;1;42;0
I;FUEL 2;Alta;A;Financiera Marca;1;1;Empresa;Murcia;NO;NO;SI;;NO DATA;No;NO;2883;0;1;48;1
I;FUEL 2;Alta;A;Financiera Marca;1;1;Empresa;Cantabria;SI;NO;SI;;NO DATA;No;NO;2883;0;0;34;1
I;FUEL 1;Alta;A;Contado;1;1;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;3883;0;2;60;1
I;FUEL 1;Alta;A;Contado;1;1;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;4000;0;2;29;0
I;FUEL 1;Alta;A;Contado;0;1;Empresa;Vizcaya;SI;NO;NO;Medio;NO DATA;No;NO;4000;0;2;31;1
I;FUEL 1;Alta;A;Contado;1;1;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;4000;0;1;71;1
I;FUEL 1;Alta;A;Contado;1;0;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;2048;0;1;49;0
I;FUEL 1;Alta;A;Financiera Marca;1;1;Empresa;Guipuzcua;NO;NO;SI;;NO DATA;No;NO;2883;0;1;37;1
E;FUEL 1;Media;M;Contado;1;0;Empresa;Valencia;SI;SI;NO;Alto;NO DATA;No;NO;4470;4719;9;47;0
E;FUEL 1;Media;M;Contado;0;1;Empresa;Las Palmas;NO;NO;NO;Alto;NO DATA;No;NO;1408;19520;7;43;0
E;FUEL 1;Media;M;Contado;0;1;Empresa;Sevilla;NO;NO;NO;Alto;NO DATA;No;NO;4470;6273;5;56;0
E;FUEL 1;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;2554;6940;8;28;0
E;FUEL 1;Media;M;Contado;0;0;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;2048;4662;7;55;0
E;FUEL 1;Media;M;Contado;0;0;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;3227;5557;7;58;0
E;FUEL 1;Media;M;Otros;1;0;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;3368;26481;4;41;0
E;FUEL 1;Media;M;Contado;1;0;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;1236;13493;8;49;0
E;FUEL 1;Media;M;Contado;0;1;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;4259;9929;5;47;0
E;FUEL 1;Media;M;Contado;0;1;Empresa;Asturias;NO;NO;NO;Alto;NO DATA;No;NO;5905;9443;7;47;1
E;FUEL 1;Media;M;Contado;0;1;Empresa;Barcelona;SI;NO;NO;Medio;NO DATA;No;NO;3317;10142;9;37;0
E;FUEL 1;Media;M;Contado;1;1;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;NO;3039;9069;4;44;0
E;FUEL 1;Media;M;Financiera Banco;1;0;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia grave;NO;6009;12435;3;48;0
E;FUEL 1;Media;M;Contado;1;1;Autonomo;Madrid;SI;NO;NO;Alto;SI;Averia leve;NO;3388;22312;6;49;0
E;FUEL 1;Media;M;Contado;1;0;Empresa;Valencia;SI;NO;NO;;SI;No;NO;3872;13708;4;44;1
E;FUEL 1;Media;M;Contado;1;1;Empresa;Asturias;NO;NO;NO;;NO DATA;No;NO;3153;0;4;32;0
E;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Murcia;NO;NO;NO;Medio;SI;No;NO;4369;8226;4;50;0
E;FUEL 1;Media;M;Contado;0;1;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;5657;12231;2;49;0
E;FUEL 1;Media;M;Financiera Marca;1;1;Funcionario;Las Palmas;SI;NO;NO;Alto;SI;Averia muy grave;SI;4159;6683;1;60;1
E;FUEL 1;Alta;M;Financiera Marca;1;1;Empresa;Guipuzcua;NO;NO;SI;;NO DATA;No;NO;2608;0;1;35;0
E;FUEL 1;Alta;M;Contado;1;1;Empresa;Malaga;SI;NO;NO;;NO DATA;No;NO;1641;0;1;58;0
E;FUEL 1;Alta;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;;NO DATA;No;NO;1641;0;1;31;0
E;FUEL 1;Alta;M;Financiera Marca;0;1;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;1641;0;1;47;0
E;FUEL 1;Media;M;Contado;1;0;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;No;NO;1641;0;0;30;1
E;FUEL 1;Media;M;Contado;0;1;Empresa;Navarra;SI;NO;NO;Medio;SI;No;NO;2461;37439;2;42;1
K;FUEL 1;Alta;A;Contado;0;0;Empresa;Jaen;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;0;50388;10;39;1
K;FUEL 1;Alta;A;Contado;1;1;Empresa;Cantabria;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;0;0;4;24;0
K;FUEL 1;Alta;A;Contado;1;1;Empresa;Baleares;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;0;0;2;37;0
K;FUEL 1;Alta;A;Contado;1;1;Empresa;Baleares;NO;NO;NO;Medio;SI;No;NO;0;27612;0;54;0
G;FUEL 2;Media;M;Contado;1;1;Autonomo;Ciudad Real;SI;NO;NO;Medio-Bajo;SI;No;SI;4238;54031;2;43;1
G;FUEL 2;Media;M;Contado;0;0;Empresa;Lacoruna;SI;NO;NO;;SI;No;NO;5100;41286;7;59;1
B;FUEL 1;Media;M;Contado;1;0;Funcionario;Huesca;SI;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;4004;10029;6;54;0
B;FUEL 1;Media;A;Contado;1;1;Empresa;Cadiz;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;2981;9173;7;56;0
B;FUEL 1;Media;M;Contado;0;1;Empresa;Navarra;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;5090;8404;4;38;0
B;FUEL 1;Media;M;Contado;1;1;Empresa;Burgos;SI;NO;NO;Alto;SI;Averia grave;NO;4987;18004;5;50;0
B;FUEL 1;Media;M;Contado;1;1;Empresa;Jaen;SI;NO;NO;Alto;NO DATA;Averia grave;NO;5492;10219;9;54;0
B;FUEL 2;Media;M;Otros;0;0;Funcionario;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;5090;10794;4;67;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Orense;NO;NO;NO;;NO DATA;Averia muy grave;SI;4519;8633;8;44;0
B;FUEL 2;Media;M;Contado;0;0;Empresa;Leon;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;5068;21271;9;42;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Murcia;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;2458;9736;9;42;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;6695;18627;6;43;1
B;FUEL 2;Media;M;Contado;0;0;Empresa;Lugo;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2209;23750;9;39;0
B;FUEL 2;Media;M;Contado;0;0;Funcionario;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;1281;28238;9;48;0
B;FUEL 2;Media;M;Contado;1;0;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;No;NO;4210;4552;9;50;0
B;FUEL 2;Media;M;Otros;0;0;Funcionario;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;3680;0;6;58;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Cadiz;SI;NO;NO;Medio-Bajo;NO DATA;Averia grave;SI;2930;12421;9;41;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Madrid;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;2621;20223;7;53;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Madrid;NO;NO;NO;;NO DATA;Averia grave;NO;2561;11359;9;56;0
B;FUEL 2;Media;M;Otros;1;0;Empresa;Sevilla;SI;NO;NO;Alto;SI;Averia muy grave;SI;7088;3757;7;44;1
B;FUEL 2;Media;M;Contado;1;1;Funcionario;Murcia;NO;NO;NO;;NO DATA;Averia muy grave;SI;4548;21182;8;60;0
B;FUEL 2;Media;M;Otros;1;1;Empresa;Cadiz;NO;NO;NO;Alto;SI;Averia muy grave;SI;3798;13252;8;54;0
B;FUEL 2;Media;M;Otros;1;0;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;9252;17171;5;24;1
B;FUEL 2;Media;M;Otros;0;0;Empresa;Cordoba;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;5550;10532;7;45;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia muy grave;SI;3033;20715;7;54;1
B;FUEL 2;Media;M;Contado;1;1;Empresa;Cuenca;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;4342;14949;8;58;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Malaga;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;2568;19766;8;41;0
B;FUEL 2;Media;M;Contado;0;1;Empresa;Badajoz;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;6563;21598;7;42;1
B;FUEL 2;Media;M;Contado;0;0;Empresa;Valencia;SI;NO;NO;;SI;Averia muy grave;SI;2504;28740;6;48;0
B;FUEL 2;Media;M;Otros;1;1;Empresa;Pontevedra;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;5756;18210;8;46;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Asturias;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;5234;32804;6;45;1
B;FUEL 2;Media;M;Contado;1;0;Empresa;Tarragona;SI;NO;NO;Medio;SI;Averia grave;SI;2561;7295;6;43;0
B;FUEL 2;Media;M;Otros;1;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia leve;NO;6337;19675;6;42;1
B;FUEL 2;Media;M;Otros;1;0;Funcionario;Murcia;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;7078;8511;6;54;0
B;FUEL 2;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;5234;30896;6;51;1
