CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;EDAD_COCHE;COSTE_VENTA;km_anno;Mas_1_coche;Revisiones;Edad Cliente;Tiempo
CLI57251;E;TIPO2;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;6.93;5150;7691;1;5;41;8
CLI57260;E;TIPO2;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;7.26;3571;4781;1;3;42;6
CLI57308;E;TIPO2;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Murcia;NO;NO;NO;Medio;SI;No;NO;6.67;2881;6604;1;3;51;6
CLI57309;E;TIPO2;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;6.9;2881;7485;1;5;57;6
CLI57314;E;TIPO2;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Cantabria;NO;NO;NO;Medio-Bajo;SI;No;NO;6.95;2881;5539;0;4;46;0
CLI57331;E;TIPO2;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;9.52;276;12139;0;6;46;0
CLI57419;E;TIPO2;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Cuenca;NO;NO;NO;Medio-Bajo;SI;No;NO;9.59;276;29517;0;8;58;0
CLI57444;E;TIPO2;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Santa Cruz de Tenerife;SI;NO;NO;Medio;SI;No;NO;9.43;0;2649;0;9;37;0
CLI57450;E;TIPO2;FUEL 1;Media;M;Contado;SOLTERO;M;Funcionario;Valencia;SI;NO;NO;Alto;SI;No;NO;8.45;3991;12505;1;7;40;8
CLI57507;E;TIPO2;FUEL 1;Media;M;Contado;CASADO;F;Funcionario;Las Palmas;SI;NO;NO;Medio-Bajo;SI;No;NO;6.19;2878;5742;0;3;55;0
CLI57529;E;TIPO2;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Caceres;SI;NO;NO;Alto;SI;No;NO;6.48;2881;6974;1;3;53;6
CLI57541;E;TIPO2;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;6.27;2881;5104;1;3;42;5
CLI57553;E;TIPO2;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Murcia;NO;NO;NO;Medio-Bajo;SI;No;NO;6.1;4717;6905;0;3;48;0
CLI57563;E;TIPO2;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Vizcaya;NO;NO;NO;Medio;SI;No;NO;5.92;3025;13709;0;3;37;0
CLI57572;E;TIPO2;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;4.36;2815;2947;1;2;52;5
CLI57705;E;TIPO2;FUEL 1;Alta;A;Contado;CASADO;F;Empresa;Madrid;SI;NO;NO;Alto;SI;No;SI;5.84;3025;4354;1;3;36;5
CLI57968;K;TIPO7;FUEL 1;Alta;A;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia leve;NO;2.54;828;16993;1;2;43;6
CLI58000;K;TIPO7;FUEL 1;Alta;A;Contado;EN PAREJA;M;Empresa;Gerona;NO;NO;NO;Alto;SI;Averia grave;NO;2.26;0;10065;0;2;48;0
CLI5186;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Sevilla;SI;NO;NO;Medio-Bajo;SI;No;NO;9.27;2563;6911;0;7;54;0
CLI5232;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Valencia;SI;NO;NO;Medio;SI;Averia muy grave;SI;8.77;2881;9685;0;4;62;0
CLI5282;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Zaragoza;NO;NO;NO;Medio;SI;Averia muy grave;SI;9.17;3073;4205;0;5;40;0
CLI5342;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia muy grave;SI;9.36;7645;20640;0;4;39;0
CLI5431;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Valencia;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;8.89;7339;21930;1;8;52;8
CLI5545;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Sevilla;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;9.54;0;10623;0;9;46;0
CLI5572;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Guadalajara;NO;NO;NO;Medio;SI;Averia leve;SI;9.17;3575;21556;0;8;49;0
CLI5574;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Cantabria;NO;NO;NO;Medio;SI;Averia muy grave;SI;8.05;4431;3924;0;7;43;0
CLI5594;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Leon;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;8.99;3513;12080;0;4;46;0
CLI5608;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;8.43;5884;12137;0;7;40;0
CLI5669;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia muy grave;SI;8.51;5454;19194;0;5;40;0
CLI5766;B;TIPO1;FUEL 2;Media;M;Contado;OTROS;F;Funcionario;Alicante;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;9.46;3010;14493;0;4;39;0
CLI5774;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia leve;NO;9.71;1144;10803;1;8;43;5
CLI5785;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Baleares;SI;NO;NO;Medio;SI;Averia muy grave;SI;8.67;7132;32325;1;9;38;9
CLI5808;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Albacete;NO;NO;NO;Alto;SI;Averia muy grave;SI;8.76;3371;8762;1;4;41;7
CLI5906;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Badajoz;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;9.1;2287;17600;0;8;42;0
CLI5913;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;8.62;3373;18100;0;4;44;0
CLI6032;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Granada;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;9.61;2524;19928;0;4;54;0
CLI6112;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Cordoba;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;9.62;1144;20570;0;9;61;0
CLI6124;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Funcionario;Sevilla;NO;NO;NO;Medio;SI;Averia muy grave;SI;9.3;3667;15098;0;6;39;0
CLI6134;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia leve;NO;9.45;2859;32778;1;9;62;5
CLI6152;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Cadiz;NO;NO;NO;Medio;SI;Averia grave;NO;8.79;3371;17291;0;7;57;0
CLI6178;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Toledo;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;9.35;2287;19231;0;7;60;0
CLI6239;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;8.53;5664;17675;0;6;41;0
CLI6328;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Valencia;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;9.46;3010;10862;0;7;62;0
CLI6397;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia muy grave;SI;8.6;4955;17984;0;7;42;0
CLI6448;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Autonomo;Burgos;SI;NO;NO;Alto;SI;Averia leve;SI;9.04;2144;12075;0;6;47;0
CLI6487;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Vizcaya;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;8.51;5658;18086;0;9;45;0
CLI6512;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Funcionario;Guipuzcua;NO;NO;NO;Medio;SI;Averia leve;NO;8.76;3146;27050;0;9;62;0
CLI6623;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Guadalajara;SI;NO;NO;Medio;SI;Averia grave;SI;9.05;2144;16411;0;9;50;0
CLI6680;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Vizcaya;NO;NO;NO;Medio;SI;Averia muy grave;SI;8.53;3373;22144;0;6;60;0
CLI6712;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia grave;SI;8.56;5378;15421;1;6;57;10
CLI6720;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;9.02;2602;28018;0;7;38;0
CLI6747;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;8.7;3299;12372;0;5;53;0
CLI6751;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Toledo;NO;NO;NO;Alto;SI;Averia muy grave;SI;8.71;3299;15557;0;6;56;0
CLI6779;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;8.43;3220;15228;0;5;49;0
CLI6781;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Castellon;NO;NO;NO;Medio;SI;Averia muy grave;SI;8.35;3299;23036;0;4;38;0
CLI6849;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Alicante;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;9.68;1742;10446;0;6;40;0
CLI6928;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Salamanca;NO;NO;NO;Medio;SI;No;NO;9.33;3667;11028;0;6;46;0
CLI6948;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;No;NO;9.38;2195;16149;1;6;62;7
CLI6972;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;9.28;3667;19995;1;4;49;9
CLI7111;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;9.26;6329;11186;0;4;61;0
CLI7116;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia leve;NO;9.18;2195;26693;0;7;39;0
CLI7151;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Murcia;NO;NO;NO;Medio;SI;No;NO;9.22;3207;6370;0;4;38;0
CLI7224;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Las Palmas;NO;NO;NO;Medio;SI;Averia grave;NO;9.44;1472;7054;0;7;61;0
CLI7278;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;9.34;3299;10341;0;4;59;0
CLI7337;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Valencia;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;9.43;2243;11304;0;7;45;0
CLI7471;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;F;Empresa;Las Palmas;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;9.08;2112;9898;0;8;45;0
CLI7537;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;8.66;2876;9572;0;4;48;0
CLI7586;B;TIPO6;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;SI;No;NO;8.35;1064;24800;0;9;39;0
CLI7606;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Vizcaya;NO;NO;NO;Medio;SI;No;NO;8.26;1233;15018;0;4;38;0
CLI7618;B;TIPO6;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Badajoz;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;8.35;1233;16640;0;8;55;0
CLI7678;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Zaragoza;NO;NO;NO;Medio-Bajo;SI;No;NO;8.09;1713;24219;0;4;51;0
CLI7700;B;TIPO6;FUEL 2;Media;M;Contado;OTROS;M;Empresa;Valencia;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;8.1;1713;16949;0;7;60;0
CLI7895;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;F;Funcionario;Murcia;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;7.6;2260;33924;1;5;52;5
CLI7908;B;TIPO6;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Salamanca;SI;SI;NO;Alto;SI;No;NO;7.44;892;22150;0;4;60;0
CLI7958;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;Alto;SI;No;NO;7.43;1428;12927;0;7;49;0
CLI7986;B;TIPO6;FUEL 2;Media;M;Contado;EN PAREJA;M;Empresa;La Rioja;NO;NO;NO;Medio-Bajo;SI;No;NO;7.43;1428;11979;0;7;61;0
CLI7998;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Almeria;NO;NO;NO;Medio-Bajo;SI;No;NO;7.22;3527;11763;0;4;43;0
CLI8059;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Autonomo;Malaga;NO;NO;NO;Medio-Bajo;SI;No;NO;6.67;1871;29472;0;6;53;0
CLI8090;B;TIPO6;FUEL 2;Media;M;Financiera Banco;SOLTERO;F;Empresa;Huelva;NO;NO;NO;Alto;SI;Averia muy grave;SI;6.09;3415;23323;0;5;46;0
CLI8094;B;TIPO6;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Pontevedra;SI;NO;NO;Alto;SI;Averia muy grave;SI;6.78;3579;9776;0;4;54;0
CLI8147;B;TIPO6;FUEL 2;Media;M;Financiera Banco;SOLTERO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;No;NO;6.34;4455;13643;1;7;47;9
CLI8160;B;TIPO6;FUEL 2;Media;M;Financiera Banco;EN PAREJA;M;Empresa;Jaen;NO;NO;NO;Medio-Bajo;SI;No;SI;6.93;3005;13545;0;7;53;0
CLI8163;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;SI;Averia muy grave;SI;6.69;3343;12441;0;4;39;0
CLI8197;B;TIPO6;FUEL 1;Media;M;Financiera Marca;SOLTERO;F;Empresa;Pontevedra;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;8.35;1233;3550;0;4;51;0
CLI8228;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Castellon;NO;NO;NO;Alto;SI;No;NO;8.01;1684;10359;0;4;48;0
CLI8279;B;TIPO6;FUEL 1;Media;M;Otros;SOLTERO;M;Funcionario;Sevilla;NO;NO;NO;Medio-Bajo;SI;No;NO;8.03;1684;8608;0;4;61;0
CLI8308;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Navarra;SI;NO;NO;Medio;SI;No;NO;8.17;1684;8518;0;7;52;0
CLI8374;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Granada;NO;NO;NO;Alto;SI;No;SI;7.9;4220;8827;1;4;56;8
CLI8434;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Burgos;SI;NO;NO;Medio;SI;No;NO;7.68;1373;14038;0;7;58;0
CLI8445;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Funcionario;Barcelona;SI;NO;NO;Alto;SI;No;NO;7.27;1772;3434;1;4;53;4
CLI8764;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;No;NO;8.21;1713;5173;0;7;53;0
CLI8791;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Autonomo;Leon;SI;NO;NO;Alto;SI;No;NO;7.95;2393;51711;1;7;41;5
CLI8875;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alicante;NO;NO;NO;Alto;SI;No;NO;8.2;2018;14644;1;7;60;7
CLI8909;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Salamanca;SI;NO;NO;Medio-Bajo;SI;No;NO;8.16;2570;34214;0;2;39;0
CLI8944;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Guipuzcua;NO;NO;NO;Medio-Bajo;SI;No;NO;8.18;2053;17974;0;7;61;0
CLI9022;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;SI;7.69;2221;13160;0;4;52;0
CLI9030;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Guadalajara;NO;NO;NO;Medio-Bajo;SI;No;NO;7.72;1588;18630;0;4;21;0
CLI9034;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Teruel;NO;NO;NO;Medio-Bajo;SI;No;NO;7.93;1588;18583;0;8;56;0
CLI9052;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Granada;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;7.95;1588;14937;0;6;46;0
CLI9062;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio;SI;No;NO;8.01;2087;21462;0;7;50;0
CLI9063;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Toledo;NO;NO;NO;Medio;SI;No;NO;7.94;2324;12770;0;6;59;0
CLI9069;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Malaga;NO;NO;NO;Medio-Bajo;SI;No;NO;8.01;1713;9897;0;7;53;0
CLI9081;B;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Asturias;NO;NO;NO;Alto;SI;No;NO;7.43;2721;23945;0;6;44;0
CLI9083;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Barcelona;NO;NO;NO;Medio;SI;No;NO;7.68;2221;14444;0;5;60;0
CLI9222;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;7.93;2324;11085;0;4;39;0
CLI9243;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;SI;No;SI;7.71;3210;17731;1;7;53;8
CLI9383;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Granada;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;7.84;2324;16039;0;7;45;0
CLI9404;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Pontevedra;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;7.68;2721;20203;0;6;53;0
CLI9406;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Vizcaya;NO;NO;NO;Medio-Bajo;SI;No;NO;7.6;2957;17762;0;4;62;0
CLI9434;B;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;F;Empresa;Malaga;SI;NO;NO;Alto;SI;Averia muy grave;SI;7.01;2821;12250;0;7;39;0
CLI9506;B;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Murcia;NO;NO;NO;Medio-Bajo;SI;No;NO;6.93;1492;8847;0;3;56;0
CLI9547;B;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Asturias;SI;SI;NO;Medio-Bajo;SI;No;NO;7.18;3411;19327;1;3;44;9
CLI9602;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Malaga;NO;NO;NO;Otros;SI;No;NO;6.93;3238;16737;0;3;58;0
CLI9614;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Lerida;NO;NO;NO;Medio-Bajo;SI;No;NO;7.26;1270;25502;0;4;59;0
CLI9718;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Alicante;SI;NO;NO;Medio;SI;No;NO;7.3;2692;25099;0;7;51;0
CLI9730;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;6.34;4604;16382;0;7;49;0
CLI9779;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Funcionario;Valencia;NO;NO;NO;Medio;SI;No;NO;7.34;1428;14036;0;7;52;0
CLI9791;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Murcia;NO;NO;NO;Medio;SI;Averia muy grave;SI;7.01;2484;10463;1;4;62;6
CLI9833;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;6.95;3244;18462;0;6;51;0
CLI9896;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Cordoba;NO;NO;NO;Medio-Bajo;SI;No;NO;6.43;3868;8236;0;5;58;0
CLI9899;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;NO;Otros;SI;No;SI;7.01;5059;21299;1;3;43;6
CLI9907;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;La Rioja;NO;NO;NO;Medio-Bajo;SI;No;SI;7.09;2664;24105;0;4;60;0
CLI9954;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;6.84;3244;5468;0;7;48;0
CLI9996;B;TIPO1;FUEL 2;Media;M;Financiera Banco;OTROS;M;Empresa;Vizcaya;SI;NO;NO;Medio;SI;No;NO;6.26;3684;9739;0;2;42;0
CLI10179;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Funcionario;Guipuzcua;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;8.27;1233;13044;0;4;41;0
CLI10191;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;8.24;1684;14803;0;4;37;0
CLI10237;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;8.22;1684;13888;0;6;61;0
CLI10317;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;SI;8.17;1684;24943;1;7;52;8
CLI10388;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Malaga;SI;NO;NO;Alto;SI;Averia leve;NO;8.01;2145;4704;1;8;45;5
CLI10471;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;SI;No;NO;8.01;2789;13987;0;6;41;0
CLI10481;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Asturias;NO;NO;NO;Alto;SI;No;NO;8.05;1684;8719;1;4;51;5
CLI10533;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;7.91;2550;20319;1;7;58;8
CLI10542;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Otros;SI;No;NO;7.53;2134;18830;0;6;57;0
CLI10561;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Funcionario;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;SI;No;NO;7.93;2261;18516;0;4;53;0
CLI10637;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;F;Funcionario;Lacoruna;SI;NO;NO;Alto;SI;Averia muy grave;SI;7.8;1525;13989;0;8;45;0
CLI10695;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;No;NO;7.85;1814;12080;0;5;58;0
CLI10842;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;7.59;1373;15556;0;6;38;0
CLI11031;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Funcionario;Barcelona;NO;NO;NO;Medio-Bajo;SI;No;NO;6.97;3715;13986;0;4;60;0
CLI11112;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;No;SI;6.55;4815;11802;1;4;58;9
CLI11165;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;SI;No;NO;6.51;4376;17054;0;3;62;0
CLI11173;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;6.54;4376;28491;0;3;54;0
CLI11317;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alava;NO;NO;NO;Medio;SI;Averia muy grave;SI;7.48;2854;8830;0;7;42;0
CLI11361;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Asturias;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;6.76;1351;11617;0;3;38;0
CLI11499;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;5.16;3432;12015;0;3;44;0
CLI11504;B;TIPO6;FUEL 2;Media;M;Financiera Banco;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Otros;SI;No;NO;5.86;2528;32895;1;7;50;5
CLI11523;B;TIPO6;FUEL 2;Media;M;Financiera Banco;CASADO;F;Empresa;Pontevedra;SI;SI;NO;Alto;SI;No;NO;5.67;6420;8761;0;4;45;0
CLI11541;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;No;NO;4.94;6304;14364;1;4;60;6
CLI11549;B;TIPO6;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Las Palmas;NO;NO;NO;Medio-Bajo;SI;No;NO;4.84;3651;27002;0;3;49;0
CLI11576;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Badajoz;NO;NO;NO;Medio;SI;No;NO;5.36;4212;40228;1;2;47;7
